Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Reporting Type]
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2005","20.15","2005","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2006","18.14","2006","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2007","16.46","2007","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2008","14.62","2008","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2009","14.26","2009","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2010","13.92","2010","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2011","11.88","2011","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2012","10.93","2012","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2013","11.59","2013","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2014","11.14","2014","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2015","11.22","2015","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","504","Morocco","2016","11.02","2016","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2000","93.61","2000","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2001","93.95","2001","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2002","93.73","2002","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2003","92.75","2003","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2004","92.92","2004","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2005","93.62","2005","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2006","93.29","2006","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2007","92.15","2007","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2008","92.45","2008","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2009","91.69","2009","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2010","91.34","2010","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2011","90.51","2011","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2012","90.88","2012","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2013","90.38","2013","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2014","88.94","2014","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2015","86.52","2015","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","508","Mozambique","2016","79.94","2016","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2000","0","2000","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2001","0","2001","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2002","0","2002","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2003","0","2003","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2004","0","2004","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2005","0","2005","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2006","0","2006","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2007","0","2007","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2008","0","2008","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2009","0","2009","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2010","0","2010","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2011","0","2011","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2012","0","2012","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2013","0","2013","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2014","0","2014","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2015","0","2015","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","512","Oman","2016","0","2016","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2000","7.37","2000","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2001","7.01","2001","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2002","7.08","2002","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2003","7.25","2003","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2004","7.49","2004","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2005","7.93","2005","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2006","8.28","2006","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2007","8.63","2007","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2008","9.11","2008","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2009","9.87","2009","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2010","10.03","2010","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2011","10.48","2011","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2012","11.21","2012","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2013","11.72","2013","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2014","11.93","2014","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2015","12.07","2015","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","513","Europe and Northern America","2016","12.34","2016","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","2000","7.18","2000","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","2001","6.83","2001","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
